-0.91287,-0.050072
-0.40891,1.4687
1.4148,1.2829
-0.83165,2.3412
2.2026,1.3806
-1.9253,2.4354
2.6871,1.7996
0.25153,2.6286
-3.064,1.1291
0.9997,-1.0848
-3.1471,0.35289
0.48253,0.74827
3.1837,1.1902
-0.23495,0.53246
0.68875,1.5307
0.95172,1.2447
-0.53027,2.9464
1.1603,-0.27705
-0.53015,1.0075
1.2424,0.63654
-1.4114,2.2668
0.099646,1.538
-0.41089,1.8068
-1.1007,0.88853
0.12524,1.9129
-2.0841,2.5246
-2.319,0.30763
-2.0552,0.097525
-1.1361,1.0704
1.1916,0.31153
0.070487,2.2309
1.7649,0.72544
1.396,-0.1036
-0.6804,1.0812
-1.9245,0.21425
0.039198,-0.46355
-0.49188,1.3968
1.7312,0.43571
-1.0375,1.3782
2.2338,2.1705
0.35957,0.95419
0.65675,0.36494
-1.0112,1.3314
-1.4366,1.8822
-0.24894,1.4185
0.030115,0.95945
-2.066,0.92986
0.15619,-0.014652
-1.087,0.86625
0.59588,0.9592
1.3806,1.6028
-2.6742,1.7823
-1.0262,1.2146
-0.38334,0.19022
-3.1842,-0.38526
-3.6687,1.0909
-2.395,0.78598
1.2663,1.1509
2.2891,-1.3554
-0.90211,1.6201
-0.63859,1.3106
0.25135,0.90922
1.1518,0.60308
1.2443,1.5947
3.544,1.2202
0.66862,0.28349
-1.6518,1.0117
3.2791,0.044996
-1.4112,0.22166
-0.997,2.5288
1.2829,-0.86835
0.24825,-0.22095
0.096512,3.6502
0.0083668,1.0949
-1.8944,1.3962
-1.8179,2.3575
-2.371,-0.94115
1.069,2.7606
-1.2668,2.0602
-2.4532,-0.046791
0.67394,0.72797
-0.35917,1.4369
-1.8429,0.13421
0.41049,0.35998
0.62178,0.48072
0.71191,0.85152
-0.86275,0.34914
-0.50054,1.5997
-0.61108,1.0941
0.23261,2.3812
0.72195,0.24517
2.3232,1.9675
-0.86992,1.539
-0.88908,1.6431
-0.24969,0.90881
1.6423,0.91731
-0.56352,-0.33511
1.3129,2.1733
-1.0403,0.80986
-1.2106,1.3957
2.5641,1.7447
1.2167,0.74937
0.80302,1.1654
0.0093929,0.5647
-0.84823,2.1708
1.662,0.090819
1.5998,2.3014
-2.4917,2.0414
-1.6289,2.4752
-0.52084,1.2867
2.0989,2.4462
0.55309,0.94
1.8493,0.84153
-0.81625,0.57516
0.67472,1.4547
-0.87897,0.58517
-2.6519,0.94145
0.43528,0.74684
0.055219,0.7868
-1.0772,-1.1271
-0.7777,0.76447
-1.1023,-0.7082
0.73605,1.3223
-1.4719,1.7399
0.83702,0.30259
-0.4124,1.6917
-0.33401,1.4279
-1.24,1.0124
-1.1834,2.7559
-0.95169,1.7717
-1.3006,0.96887
-0.99903,1.7013
-0.908,1.6498
-2.1492,2.6843
-2.4684,-0.38981
-4.4249,1.729
0.77172,1.2038
-1.3785,0.095865
0.31256,-0.65843
-0.55751,0.10908
1.1849,0.90422
0.53656,1.4085
2.0925,1.6739
0.33683,0.68265
0.76224,0.76878
-0.53561,1.6752
-1.2935,1.8313
-2.4384,2.2022
-1.9392,-0.8981
2.4901,-0.20745
-1.836,1.2861
0.72411,2.0513
0.096531,0.10425
0.97499,0.70994
-0.31647,0.5441
-0.38711,0.9327
0.89103,0.54721
-0.44793,1.7575
0.34175,-0.55021
2.0038,3.0213
0.87553,-0.36371
-0.8411,2.0088
-0.39062,2.1574
2.0034,0.83343
-2.5236,1.1799
0.45009,0.55115
2.1875,1.7851
0.0161,1.3205
0.28112,1.231
1.3663,1.8598
3.2636,0.91509
1.3508,2.2015
-0.80013,0.97667
0.0079813,1.6936
-0.97007,1.0767
0.015333,1.515
-3.4493,1.1811
-1.4231,1.5888
0.79168,0.5804
0.67604,2.1983
-1.8822,0.66233
0.72424,1.3677
0.28395,-0.1358
1.4778,2.3806
0.28278,1.8461
-1.333,0.70014
-1.2682,0.11366
-1.7499,0.62228
0.33741,1.382
1.1959,1.4291
-0.60159,1.6751
-0.45764,0.44855
-0.77593,1.0416
-3.1119,0.83237
-1.7863,0.38409
-0.58885,1.8368
0.46225,1.3602
-1.1937,0.66035
-1.7172,0.60114
-1.5644,0.97187
1.1267,0.30478
0.39224,0.10602
0.20301,0.92977
1.1037,0.60571
1.2126,0.70845
-0.88479,1.4473
-2.4365,2.7542
-2.0617,0.18424
1.274,2.8713
0.66583,1.1346
-1.9709,0.32357
-0.58643,1.6495
-0.090581,1.3922
0.16691,0.45847
-0.086484,1.1266
-1.1752,-0.4336
1.5606,-1.5611
-0.70693,1.3042
-1.3427,-0.08325
-2.7736,1.6348
-1.804,1.6029
3.8984,2.0182
-0.84462,1.6461
2.098,1.7714
-0.7364,0.72217
1.4453,3.2408
-0.84052,1.2678
-1.0055,1.3996
0.50144,2.3195
0.22565,-0.043382
0.98199,4.0315
-0.71361,-0.2161
0.78967,2.427
-0.98966,2.3355
1.1662,0.33236
0.93813,-0.97152
0.41975,0.086144
-1.4951,1.16
-2.3335,1.4648
-0.84886,1.3158
0.17563,0.52921
-2.1734,0.94168
0.72587,2.7899
2.2805,1.4295
-0.66522,0.78909
-0.20527,1.0188
-1.4553,1.957
-0.082766,0.68248
-1.2472,1.8367
1.462,0.19691
1.0891,0.28907
0.32956,0.19931
-0.39907,-0.81628
2.306,2.429
-3.0519,2.2393
0.49813,0.3151
0.94975,1.5273
0.064345,2.3547
1.8703,0.14482
-1.1073,0.021716
0.085929,0.58563
1.9303,1.9763
-1.2665,1.2862
1.782,0.83995
-2.4988,2.1014
-0.32363,-0.096529
2.0198,-0.048615
0.77872,1.0188
-0.0073551,1.3728
0.36454,1.3138
-1.2819,0.05591
-2.1166,0.59088
-2.9512,0.74556
0.85579,1.1896
-2.7171,1.1522
0.55766,1.2197
-2.5611,0.25396
0.71074,1.562
0.38909,2.0497
0.23457,0.80121
-0.53936,0.65565
1.7769,1.5048
1.1934,0.17302
-1.7478,2.7386
-0.73684,0.21241
0.58716,1.0224
-0.53619,0.21659
1.5198,0.55085
-1.7809,0.84404
0.74176,2.0223
1.0246,0.58989
0.48824,0.96785
0.34966,0.83905
-1.9186,2.2
2.3531,-1.0106
-0.19796,1.5648
-1.7906,1.0778
-1.3996,-0.45792
-2.0445,1.0289
-1.3221,0.92665
0.86428,0.97278
-0.46706,1.6165
0.26946,1.015
1.143,1.6907
-0.94356,2.7191
1.071,1.6955
-0.26277,0.87913
-0.41925,0.29223
